Class,Filename,CrossEra-ID,Instrumentation,Key,Mode,Composer,CompLifetime,Country
piano_baroque,CrossEra-0848_BachWTK1_2_20_-_Das_Wohltemperierte_Klavier__Book_1_BWV_846-869_-_Fugue_in_B_minor_BWV_869.mp3,CrossEra-0848,piano,B,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0849_Bach_English_Suite_no._1_in_a_major_bwv_806_allemande.mp3,CrossEra-0849,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0850_Bach_English_Suite_no._1_in_a_major_bwv_806_bourree_i__ii.mp3,CrossEra-0850,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0851_Bach_English_Suite_no._1_in_a_major_bwv_806_courante_i.mp3,CrossEra-0851,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0852_Bach_English_Suite_no._1_in_a_major_bwv_806_courante_ii.mp3,CrossEra-0852,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0853_Bach_English_Suite_no._1_in_a_major_bwv_806_double_i.mp3,CrossEra-0853,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0854_Bach_English_Suite_no._1_in_a_major_bwv_806_double_ii.mp3,CrossEra-0854,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0855_Bach_English_Suite_no._1_in_a_major_bwv_806_gigue.mp3,CrossEra-0855,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0856_Bach_English_Suite_no._1_in_a_major_bwv_806_prelude.mp3,CrossEra-0856,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0857_Bach_English_Suite_no._1_in_a_major_bwv_806_sarabande.mp3,CrossEra-0857,piano,A,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0858_Bach_English_Suite_no._3_in_g_minor_bwv_808_allemande.mp3,CrossEra-0858,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0859_Bach_English_Suite_no._3_in_g_minor_bwv_808_courante.mp3,CrossEra-0859,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0860_Bach_English_Suite_no._3_in_g_minor_bwv_808_gavotte_i__ii.mp3,CrossEra-0860,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0861_Bach_English_Suite_no._3_in_g_minor_bwv_808_gigue.mp3,CrossEra-0861,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0862_Bach_English_Suite_no._3_in_g_minor_bwv_808_prelude.mp3,CrossEra-0862,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0863_Bach_English_Suite_no._3_in_g_minor_bwv_808_sarabande.mp3,CrossEra-0863,piano,G,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0864_Bach_Partita_no._2_in_c_minorallemande.mp3,CrossEra-0864,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0865_Bach_Partita_no._2_in_c_minorcapriccio.mp3,CrossEra-0865,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0866_Bach_Partita_no._2_in_c_minorcourante.mp3,CrossEra-0866,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0867_Bach_Partita_no._2_in_c_minorrondeaux.mp3,CrossEra-0867,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0868_Bach_Partita_no._2_in_c_minorsarabande.mp3,CrossEra-0868,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0869_Bach_Partita_no._2_in_c_minorsinfonia.mp3,CrossEra-0869,piano,C,minor,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0870_Bach_Partita_no._4_in_d_majorallemande.mp3,CrossEra-0870,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0871_Bach_Partita_no._4_in_d_majoraria.mp3,CrossEra-0871,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0872_Bach_Partita_no._4_in_d_majorcourante.mp3,CrossEra-0872,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0873_Bach_Partita_no._4_in_d_majorgigue.mp3,CrossEra-0873,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0874_Bach_Partita_no._4_in_d_majorminuet.mp3,CrossEra-0874,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0875_Bach_Partita_no._4_in_d_majoroverture.mp3,CrossEra-0875,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0876_Bach_Partita_no._4_in_d_majorsarabande.mp3,CrossEra-0876,piano,D,major,Bach; Johann Sebastian,1685-1750,Germany
piano_baroque,CrossEra-0877_Couperin_Francois_Huitieme_ordre__i._la_raphaele.mp3,CrossEra-0877,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0878_Couperin_Francois_Huitieme_ordre__ii._allemande_lausoniene.mp3,CrossEra-0878,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0879_Couperin_Francois_Huitieme_ordre__iii._premiere_courante.mp3,CrossEra-0879,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0880_Couperin_Francois_Huitieme_ordre__iv._seconde_courante.mp3,CrossEra-0880,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0881_Couperin_Francois_Huitieme_ordre__ix._rondeau_passacaille.mp3,CrossEra-0881,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0882_Couperin_Francois_Huitieme_ordre__v._sarabande_lunique.mp3,CrossEra-0882,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0883_Couperin_Francois_Huitieme_ordre__vi._gavotte.mp3,CrossEra-0883,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0884_Couperin_Francois_Huitieme_ordre__vii._rondeau.mp3,CrossEra-0884,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0885_Couperin_Francois_Huitieme_ordre__viii._gigue.mp3,CrossEra-0885,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0886_Couperin_Francois_Huitieme_ordre__x._la_morinete.mp3,CrossEra-0886,piano,B,minor,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0887_Couperin_Francois_Neuvieme_ordre__i_allemande_for_two_pianos.mp3,CrossEra-0887,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0888_Couperin_Francois_Neuvieme_ordre__ii._la_rafraichissante.mp3,CrossEra-0888,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0889_Couperin_Francois_Neuvieme_ordre__iii._les_charmes.mp3,CrossEra-0889,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0890_Couperin_Francois_Neuvieme_ordre__iv._rondeau_la_princesse_de_sens.mp3,CrossEra-0890,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0891_Couperin_Francois_Neuvieme_ordre__ix._le_petit-deuil_ou_les_trois_veuves.mp3,CrossEra-0891,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0892_Couperin_Francois_Neuvieme_ordre__v._lolimpique.mp3,CrossEra-0892,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0893_Couperin_Francois_Neuvieme_ordre__vi._linsinuante.mp3,CrossEra-0893,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0894_Couperin_Francois_Neuvieme_ordre__vii._la_seduisante.mp3,CrossEra-0894,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0895_Couperin_Francois_Neuvieme_ordre__viii._le_bavolet-flotant.mp3,CrossEra-0895,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0896_Couperin_Francois_Neuvieme_ordre__x._menuet.mp3,CrossEra-0896,piano,A,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0897_Couperin_Francois_Septieme_ordre__i._rondeau_la_menetou.mp3,CrossEra-0897,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0898_Couperin_Francois_Septieme_ordre__les_petits_ages_ii._la_muse_naissante.mp3,CrossEra-0898,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0899_Couperin_Francois_Septieme_ordre__les_petits_ages_iii._lenfantine.mp3,CrossEra-0899,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0900_Couperin_Francois_Septieme_ordre__les_petits_ages_iv._rondeau_ladolescente.mp3,CrossEra-0900,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0901_Couperin_Francois_Septieme_ordre__les_petits_ages_v._rondeau_les_delices.mp3,CrossEra-0901,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0902_Couperin_Francois_Septieme_ordre__vi._la_basque.mp3,CrossEra-0902,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0903_Couperin_Francois_Septieme_ordre__vii._la_chaze.mp3,CrossEra-0903,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0904_Couperin_Francois_Septieme_ordre__viii._les_amusemens.mp3,CrossEra-0904,piano,G,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0905_Couperin_Francois_Sixieme_ordre__i._rondeau_les_moissonneurs.mp3,CrossEra-0905,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0906_Couperin_Francois_Sixieme_ordre__ii._les_langueurs-tendres.mp3,CrossEra-0906,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0907_Couperin_Francois_Sixieme_ordre__iii._rondeau_le_gazouillement.mp3,CrossEra-0907,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0908_Couperin_Francois_Sixieme_ordre__iv._la_bersan.mp3,CrossEra-0908,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0909_Couperin_Francois_Sixieme_ordre__v._rondeau_les_baricades_misterieuses.mp3,CrossEra-0909,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0910_Couperin_Francois_Sixieme_ordre__vi._rondeau_les_bergeries.mp3,CrossEra-0910,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0911_Couperin_Francois_Sixieme_ordre__vii._la_commere.mp3,CrossEra-0911,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0912_Couperin_Francois_Sixieme_ordre__viii._le_moucheron.mp3,CrossEra-0912,piano,Bb,major,Couperin; Francois,1668-1733,France
piano_baroque,CrossEra-0913_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._10_in_f_minor__i._alemanda__affettuoso.mp3,CrossEra-0913,piano,F,minor,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0914_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._10_in_f_minor__ii._tempo_di_gavotta__canzone.mp3,CrossEra-0914,piano,F,minor,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0915_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._10_in_f_minor__iii._alemanda__grave_e_affettuoso.mp3,CrossEra-0915,piano,F,minor,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0916_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._10_in_f_minor__iv._corrente__allegro_assai.mp3,CrossEra-0916,piano,F,minor,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0917_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._7_in_g_major__i._alemanda__andante.mp3,CrossEra-0917,piano,G,major,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0918_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._7_in_g_major__ii._corrente__presto_assai.mp3,CrossEra-0918,piano,G,major,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0919_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._7_in_g_major__iii._siciliana__affettuoso.mp3,CrossEra-0919,piano,E,minor,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0920_Giustini_12_sonate_da_cimbalo_op._1_sonata_no._7_in_g_major__iv._gavotta__presto.mp3,CrossEra-0920,piano,G,major,Giustini; Lodovico,1685-1743,Italy
piano_baroque,CrossEra-0921_Platti_piano_sonata_no._10_in_a_minor_op._4__i._allegro.mp3,CrossEra-0921,piano,A,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0922_Platti_piano_sonata_no._10_in_a_minor_op._4__ii._adagio.mp3,CrossEra-0922,piano,A,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0923_Platti_piano_sonata_no._10_in_a_minor_op._4__iii._allegro_assai.mp3,CrossEra-0923,piano,A,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0924_Platti_piano_sonata_no._11_in_c_minor__iii._allegro.mp3,CrossEra-0924,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0925_Platti_piano_sonata_no._11_in_c_minor_op._4__i._adagio.mp3,CrossEra-0925,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0926_Platti_piano_sonata_no._11_in_c_minor_op._4__ii._allegro.mp3,CrossEra-0926,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0927_Platti_piano_sonata_no._12_in_c_major_op._4__i._non_tanto_allegro.mp3,CrossEra-0927,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0928_Platti_piano_sonata_no._12_in_c_major_op._4__ii._larghetto.mp3,CrossEra-0928,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0929_Platti_piano_sonata_no._12_in_c_major_op._4__iii._polonaise.mp3,CrossEra-0929,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0930_Platti_piano_sonata_no._12_in_c_major_op._4__iv._allegro.mp3,CrossEra-0930,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0931_Platti_piano_sonata_no._1_in_d_major_op._1__i._adagio.mp3,CrossEra-0931,piano,D,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0932_Platti_piano_sonata_no._1_in_d_major_op._1__ii._allegro.mp3,CrossEra-0932,piano,D,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0933_Platti_piano_sonata_no._1_in_d_major_op._1__iii._largo.mp3,CrossEra-0933,piano,D,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0934_Platti_piano_sonata_no._1_in_d_major_op._1__iv._presto.mp3,CrossEra-0934,piano,D,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0935_Platti_piano_sonata_no._2_in_c_major_op._1__i._adagio.mp3,CrossEra-0935,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0936_Platti_piano_sonata_no._2_in_c_major_op._1__ii._allegro.mp3,CrossEra-0936,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0937_Platti_piano_sonata_no._2_in_c_major_op._1__iii._larghetto.mp3,CrossEra-0937,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0938_Platti_piano_sonata_no._2_in_c_major_op._1__iv._allegro.mp3,CrossEra-0938,piano,C,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0939_Platti_piano_sonata_no._3_in_f_major_op._1__i._non_tanto_allegro.mp3,CrossEra-0939,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0940_Platti_piano_sonata_no._3_in_f_major_op._1__ii._sarabanda.mp3,CrossEra-0940,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0941_Platti_piano_sonata_no._3_in_f_major_op._1__iii._minuet.mp3,CrossEra-0941,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0942_Platti_piano_sonata_no._3_in_f_major_op._1__iv._giga.mp3,CrossEra-0942,piano,F,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0943_Platti_piano_sonata_no._4_in_g_minor_op._1__i._largo.mp3,CrossEra-0943,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0944_Platti_piano_sonata_no._4_in_g_minor_op._1__ii._presto.mp3,CrossEra-0944,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0945_Platti_piano_sonata_no._4_in_g_minor_op._1__iii._adagio.mp3,CrossEra-0945,piano,Bb,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0946_Platti_piano_sonata_no._4_in_g_minor_op._1__iv._non_tanto_allegro.mp3,CrossEra-0946,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0947_Platti_piano_sonata_no._5_in_c_minor__iv._presto.mp3,CrossEra-0947,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0948_Platti_piano_sonata_no._5_in_c_minor_op._1__i._larghetto_e_staccato.mp3,CrossEra-0948,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0949_Platti_piano_sonata_no._5_in_c_minor_op._1__ii._non_tanto_allegro.mp3,CrossEra-0949,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0950_Platti_piano_sonata_no._5_in_c_minor_op._1__iii._siziliana.mp3,CrossEra-0950,piano,Eb,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0951_Platti_piano_sonata_no._6_in_e_major_op._1__i._adagio.mp3,CrossEra-0951,piano,E,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0952_Platti_piano_sonata_no._6_in_e_major_op._1__ii._allegretto.mp3,CrossEra-0952,piano,E,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0953_Platti_piano_sonata_no._6_in_e_major_op._1__iii._grave.mp3,CrossEra-0953,piano,Db,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0954_Platti_piano_sonata_no._6_in_e_major_op._1__iv._minuet_con_variazioni.mp3,CrossEra-0954,piano,E,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0955_Platti_piano_sonata_no._8_in_c_minor_op._4__i._fantasia_allegro.mp3,CrossEra-0955,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0956_Platti_piano_sonata_no._8_in_c_minor_op._4__ii._adagio.mp3,CrossEra-0956,piano,Eb,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0957_Platti_piano_sonata_no._8_in_c_minor_op._4__iii._allegro.mp3,CrossEra-0957,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0958_Platti_piano_sonata_no._8_in_c_minor_op._4__iv._allegro.mp3,CrossEra-0958,piano,C,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0959_Platti_piano_sonata_no._9_in_g_major_op._4__i._allegro.mp3,CrossEra-0959,piano,G,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0960_Platti_piano_sonata_no._9_in_g_major_op._4__ii._andantino.mp3,CrossEra-0960,piano,G,minor,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0961_Platti_piano_sonata_no._9_in_g_major_op._4__iii._allegro_assai.mp3,CrossEra-0961,piano,G,major,Platti; Giovanni Benedetto,1697-1763,Italy; Germany
piano_baroque,CrossEra-0962_Rameau_Nouvelles_suites_de_pieces_de_clavecin___i._allemande.mp3,CrossEra-0962,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0963_Rameau_Nouvelles_suites_de_pieces_de_clavecin___ii._courante.mp3,CrossEra-0963,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0964_Rameau_Nouvelles_suites_de_pieces_de_clavecin___iii._sarabande.mp3,CrossEra-0964,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0965_Rameau_Nouvelles_suites_de_pieces_de_clavecin___iv._les_trois_mains.mp3,CrossEra-0965,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0966_Rameau_Nouvelles_suites_de_pieces_de_clavecin___ix._lindifferente.mp3,CrossEra-0966,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0967_Rameau_Nouvelles_suites_de_pieces_de_clavecin___v._fanfarinette.mp3,CrossEra-0967,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0968_Rameau_Nouvelles_suites_de_pieces_de_clavecin___vi._la_triomphante.mp3,CrossEra-0968,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0969_Rameau_Nouvelles_suites_de_pieces_de_clavecin___vii._gavotte_et_6_doubles.mp3,CrossEra-0969,piano,A,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0970_Rameau_Nouvelles_suites_de_pieces_de_clavecin___viii._les_tricotets._rondeau.mp3,CrossEra-0970,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0971_Rameau_Nouvelles_suites_de_pieces_de_clavecin___x._menuet.mp3,CrossEra-0971,piano,G,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0972_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xi._2me_menuet.mp3,CrossEra-0972,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0973_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xii._la_poule.mp3,CrossEra-0973,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0974_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xiii._les_triolets.mp3,CrossEra-0974,piano,G,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0975_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xiv._les_sauvages.mp3,CrossEra-0975,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0976_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xv._lenharmonique.mp3,CrossEra-0976,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0977_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xvi._legyptienne.mp3,CrossEra-0977,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0978_Rameau_Nouvelles_suites_de_pieces_de_clavecin___xvii._la_dauphine.mp3,CrossEra-0978,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0979_Rameau_Pieces_de_clavecin___i._menuet_en_rondeau.mp3,CrossEra-0979,piano,C,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0980_Rameau_Pieces_de_clavecin___ii._allemande.mp3,CrossEra-0980,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0981_Rameau_Pieces_de_clavecin___iii._courante.mp3,CrossEra-0981,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0982_Rameau_Pieces_de_clavecin___iv._gigue_en_rondeau.mp3,CrossEra-0982,piano,H,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0983_Rameau_Pieces_de_clavecin___ix._tambourin.mp3,CrossEra-0983,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0984_Rameau_Pieces_de_clavecin___v._2me_gigue_en_rondeau.mp3,CrossEra-0984,piano,C#,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0985_Rameau_Pieces_de_clavecin___vi._le_rappel_des_oiseaux.mp3,CrossEra-0985,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0986_Rameau_Pieces_de_clavecin___vii._rigaudon_1er_2me_et_double.mp3,CrossEra-0986,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0987_Rameau_Pieces_de_clavecin___viii._musette_en_rondeau.mp3,CrossEra-0987,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0988_Rameau_Pieces_de_clavecin___x._la_villageoise.mp3,CrossEra-0988,piano,E,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0989_Rameau_Pieces_de_clavecin___xi._les_tendres_plaintes.mp3,CrossEra-0989,piano,F,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0990_Rameau_Pieces_de_clavecin___xii._les_niais_de_sologne.mp3,CrossEra-0990,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0991_Rameau_Pieces_de_clavecin___xiii._1er_double_des_niais.mp3,CrossEra-0991,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0992_Rameau_Pieces_de_clavecin___xiv._2me_double_des_niais.mp3,CrossEra-0992,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0993_Rameau_Pieces_de_clavecin___xix._les_tourbillons._rondeau.mp3,CrossEra-0993,piano,G,minor,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0994_Rameau_Pieces_de_clavecin___xv._les_soupirs.mp3,CrossEra-0994,piano,D,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0995_Rameau_Pieces_de_clavecin___xvi._la_joyeuse._rondeau.mp3,CrossEra-0995,piano,E,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0996_Rameau_Pieces_de_clavecin___xvii._la_follette._rondeau.mp3,CrossEra-0996,piano,A,major,Rameau; Jean-Phillipe,1683-1764,France
piano_baroque,CrossEra-0997_Rameau_Pieces_de_clavecin___xviii._lentretien_des_muses.mp3,CrossEra-0997,piano,D,minor,Rameau; Jean-Phillipe,1683-1764,France
